#Software: Microsoft Log Parser
#Version: 1.0
#Date: 2012-09-22 00:19:06
#Fields: LogFilename RecordNumber ComputerName SiteID DateTime ClientIpAddress ServerIpAddress ServerPort Method ProtocolVersion ProtocolStatus SubStatus TimeTaken BytesSent BytesReceived Win32Status UriStem UriQuery UserName
d:\iislog\W3SVC\ra120921.ibl 788217 USER-2E87126D0E 830030000 2012-09-21 15:41:52 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 788219 USER-2E87126D0E 830030000 2012-09-21 15:41:52 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 788222 USER-2E87126D0E 830030000 2012-09-21 15:41:52 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 788243 USER-2E87126D0E 830030000 2012-09-21 15:41:53 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 109 2700 348 0 /x.php =PHPE9568F34-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 788246 USER-2E87126D0E 830030000 2012-09-21 15:41:53 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 109 2322 348 0 /x.php =PHPE9568F35-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 788255 USER-2E87126D0E 830030000 2012-09-21 15:41:54 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 703 53170 265 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 788796 USER-2E87126D0E 830030000 2012-09-21 15:42:24 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 93 208 417 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 788823 USER-2E87126D0E 830030000 2012-09-21 15:42:26 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 788949 USER-2E87126D0E 830030000 2012-09-21 15:42:35 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 788954 USER-2E87126D0E 830030000 2012-09-21 15:42:36 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 788962 USER-2E87126D0E 830030000 2012-09-21 15:42:36 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 31 0 260 64 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 788967 USER-2E87126D0E 830030000 2012-09-21 15:42:37 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 15 0 260 64 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 788968 USER-2E87126D0E 830030000 2012-09-21 15:42:37 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 46 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 789450 USER-2E87126D0E 830030000 2012-09-21 15:43:11 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 78 2700 348 0 /x.php =PHPE9568F34-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 789452 USER-2E87126D0E 830030000 2012-09-21 15:43:11 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 93 2322 348 0 /x.php =PHPE9568F35-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 789460 USER-2E87126D0E 830030000 2012-09-21 15:43:11 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 750 53641 422 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 789492 USER-2E87126D0E 830030000 2012-09-21 15:43:15 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 790952 USER-2E87126D0E 830030000 2012-09-21 15:44:55 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 791031 USER-2E87126D0E 830030000 2012-09-21 15:45:03 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 500 0 187 195 395 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 791039 USER-2E87126D0E 830030000 2012-09-21 15:45:03 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 791050 USER-2E87126D0E 830030000 2012-09-21 15:45:04 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 500 0 156 195 395 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 791054 USER-2E87126D0E 830030000 2012-09-21 15:45:04 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 500 0 156 195 395 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 791056 USER-2E87126D0E 830030000 2012-09-21 15:45:05 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 500 0 140 195 395 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 791057 USER-2E87126D0E 830030000 2012-09-21 15:45:05 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 791062 USER-2E87126D0E 830030000 2012-09-21 15:45:05 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 791597 USER-2E87126D0E 830030000 2012-09-21 15:45:46 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 656 54299 431 0 /img/banner.swf - -
d:\iislog\W3SVC\ra120921.ibl 791632 USER-2E87126D0E 830030000 2012-09-21 15:45:49 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 791688 USER-2E87126D0E 830030000 2012-09-21 15:45:55 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 203 2700 418 0 /x.php =PHPE9568F34-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 791689 USER-2E87126D0E 830030000 2012-09-21 15:45:55 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 234 2322 418 0 /x.php =PHPE9568F35-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 791704 USER-2E87126D0E 830030000 2012-09-21 15:45:55 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 1343 53579 395 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 791711 USER-2E87126D0E 830030000 2012-09-21 15:45:56 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 791829 USER-2E87126D0E 830030000 2012-09-21 15:46:08 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 671 59290 428 0 /img/404.jpg - -
d:\iislog\W3SVC\ra120921.ibl 791976 USER-2E87126D0E 830030000 2012-09-21 15:46:19 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 234 6135 436 0 /img/admin-logo2.png - -
d:\iislog\W3SVC\ra120921.ibl 792022 USER-2E87126D0E 830030000 2012-09-21 15:46:23 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 793114 USER-2E87126D0E 830030000 2012-09-21 15:47:25 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 46 208 417 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793143 USER-2E87126D0E 830030000 2012-09-21 15:47:26 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793146 USER-2E87126D0E 830030000 2012-09-21 15:47:26 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793149 USER-2E87126D0E 830030000 2012-09-21 15:47:26 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 78 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793160 USER-2E87126D0E 830030000 2012-09-21 15:47:27 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 78 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793162 USER-2E87126D0E 830030000 2012-09-21 15:47:27 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793165 USER-2E87126D0E 830030000 2012-09-21 15:47:27 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793170 USER-2E87126D0E 830030000 2012-09-21 15:47:27 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793177 USER-2E87126D0E 830030000 2012-09-21 15:47:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 46 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793180 USER-2E87126D0E 830030000 2012-09-21 15:47:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 46 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793182 USER-2E87126D0E 830030000 2012-09-21 15:47:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793184 USER-2E87126D0E 830030000 2012-09-21 15:47:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 109 0 260 64 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793188 USER-2E87126D0E 830030000 2012-09-21 15:47:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793192 USER-2E87126D0E 830030000 2012-09-21 15:47:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793196 USER-2E87126D0E 830030000 2012-09-21 15:47:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 793198 USER-2E87126D0E 830030000 2012-09-21 15:47:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 794380 USER-2E87126D0E 830030000 2012-09-21 15:48:40 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794393 USER-2E87126D0E 830030000 2012-09-21 15:48:40 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 0 260 64 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794395 USER-2E87126D0E 830030000 2012-09-21 15:48:41 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794399 USER-2E87126D0E 830030000 2012-09-21 15:48:41 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794414 USER-2E87126D0E 830030000 2012-09-21 15:48:42 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794419 USER-2E87126D0E 830030000 2012-09-21 15:48:42 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 46 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794421 USER-2E87126D0E 830030000 2012-09-21 15:48:42 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794425 USER-2E87126D0E 830030000 2012-09-21 15:48:42 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794441 USER-2E87126D0E 830030000 2012-09-21 15:48:43 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794446 USER-2E87126D0E 830030000 2012-09-21 15:48:44 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 93 0 260 64 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794448 USER-2E87126D0E 830030000 2012-09-21 15:48:44 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 78 208 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 794589 USER-2E87126D0E 830030000 2012-09-21 15:48:51 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 187 2700 418 0 /x.php =PHPE9568F34-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 794593 USER-2E87126D0E 830030000 2012-09-21 15:48:51 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 171 2322 418 0 /x.php =PHPE9568F35-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 794610 USER-2E87126D0E 830030000 2012-09-21 15:48:52 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 1515 53644 395 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 794616 USER-2E87126D0E 830030000 2012-09-21 15:48:53 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 156 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 794654 USER-2E87126D0E 830030000 2012-09-21 15:48:55 101.226.89.60 112.121.167.174 80 GET HTTP/1.1 200 0 1265 52853 178 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 795679 USER-2E87126D0E 830030000 2012-09-21 15:50:12 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 156 2700 418 0 /x.php =PHPE9568F34-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 795680 USER-2E87126D0E 830030000 2012-09-21 15:50:12 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 203 2322 418 0 /x.php =PHPE9568F35-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 795690 USER-2E87126D0E 830030000 2012-09-21 15:50:13 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 795695 USER-2E87126D0E 830030000 2012-09-21 15:50:14 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 218 2700 418 0 /x.php =PHPE9568F34-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 795699 USER-2E87126D0E 830030000 2012-09-21 15:50:14 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 203 2322 418 0 /x.php =PHPE9568F35-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 795708 USER-2E87126D0E 830030000 2012-09-21 15:50:15 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 1500 53657 395 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 795713 USER-2E87126D0E 830030000 2012-09-21 15:50:15 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 796805 USER-2E87126D0E 830030000 2012-09-21 15:51:27 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 171 2700 418 0 /x.php =PHPE9568F34-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 796807 USER-2E87126D0E 830030000 2012-09-21 15:51:27 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 187 2322 418 0 /x.php =PHPE9568F35-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 796818 USER-2E87126D0E 830030000 2012-09-21 15:51:28 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 1531 53663 395 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 796823 USER-2E87126D0E 830030000 2012-09-21 15:51:29 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 796868 USER-2E87126D0E 830030000 2012-09-21 15:51:31 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 921 2700 418 0 /x.php =PHPE9568F34-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 796869 USER-2E87126D0E 830030000 2012-09-21 15:51:31 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 953 2322 418 0 /x.php =PHPE9568F35-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 796870 USER-2E87126D0E 830030000 2012-09-21 15:51:31 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 93 2322 348 0 /x.php =PHPE9568F35-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 796871 USER-2E87126D0E 830030000 2012-09-21 15:51:31 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 125 2700 348 0 /x.php =PHPE9568F34-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 796877 USER-2E87126D0E 830030000 2012-09-21 15:51:32 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 734 53299 265 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 796898 USER-2E87126D0E 830030000 2012-09-21 15:51:33 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 78 2700 348 0 /x.php =PHPE9568F34-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 796900 USER-2E87126D0E 830030000 2012-09-21 15:51:33 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 125 2322 348 0 /x.php =PHPE9568F35-D428-11d2-A769-00AA001ACF42 -
d:\iislog\W3SVC\ra120921.ibl 796904 USER-2E87126D0E 830030000 2012-09-21 15:51:34 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 265 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 796907 USER-2E87126D0E 830030000 2012-09-21 15:51:34 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 812 53299 265 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 796948 USER-2E87126D0E 830030000 2012-09-21 15:51:36 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 6718 53663 395 0 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 796956 USER-2E87126D0E 830030000 2012-09-21 15:51:37 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 797461 USER-2E87126D0E 830030000 2012-09-21 15:52:10 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 798688 USER-2E87126D0E 830030000 2012-09-21 15:53:39 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 500 0 203 208 364 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 798697 USER-2E87126D0E 830030000 2012-09-21 15:53:39 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 156 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 800677 USER-2E87126D0E 830030000 2012-09-21 15:56:02 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 801037 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 31 0 298 22 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 801038 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 46 0 295 22 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 801041 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 93 2291 308 0 /js/jquery/jquery.boxy.css - -
d:\iislog\W3SVC\ra120921.ibl 801043 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 328 3177 298 0 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 801046 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 421 6795 295 0 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 801048 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 578 0 307 64 /js/jquery/jquery.boxy.js - -
d:\iislog\W3SVC\ra120921.ibl 801050 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 656 0 312 64 /js/jquery/jquery-1.4.2.min.js - -
d:\iislog\W3SVC\ra120921.ibl 801051 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 78 0 397 64 /js/jquery/jquery.boxy.css - -
d:\iislog\W3SVC\ra120921.ibl 801052 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 78 0 387 64 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 801053 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 206 0 109 0 421 64 /js/jquery/jquery-1.4.2.min.js - -
d:\iislog\W3SVC\ra120921.ibl 801054 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 78 0 382 64 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 801056 USER-2E87126D0E 830030000 2012-09-21 15:56:28 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 206 0 109 0 416 64 /js/jquery/jquery.boxy.js - -
d:\iislog\W3SVC\ra120921.ibl 801059 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 206 0 78 1961 416 0 /js/jquery/jquery.boxy.js - -
d:\iislog\W3SVC\ra120921.ibl 801063 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 206 0 250 0 421 64 /js/jquery/jquery-1.4.2.min.js - -
d:\iislog\W3SVC\ra120921.ibl 801064 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 265 214 387 0 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 801065 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 265 214 397 0 /js/jquery/jquery.boxy.css - -
d:\iislog\W3SVC\ra120921.ibl 801066 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 265 212 382 0 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 801068 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 78 0 396 64 /js/jquery/jquery.boxy.js - -
d:\iislog\W3SVC\ra120921.ibl 801069 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 31 0 382 64 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 801070 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 206 0 93 0 421 64 /js/jquery/jquery-1.4.2.min.js - -
d:\iislog\W3SVC\ra120921.ibl 801071 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 125 214 387 0 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 801072 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 125 214 397 0 /js/jquery/jquery.boxy.css - -
d:\iislog\W3SVC\ra120921.ibl 801073 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 31 0 396 64 /js/jquery/jquery.boxy.js - -
d:\iislog\W3SVC\ra120921.ibl 801074 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 31 0 382 64 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 801075 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 206 0 31 0 421 64 /js/jquery/jquery-1.4.2.min.js - -
d:\iislog\W3SVC\ra120921.ibl 801076 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 125 214 387 0 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 801077 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 125 214 397 0 /js/jquery/jquery.boxy.css - -
d:\iislog\W3SVC\ra120921.ibl 801082 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 312 214 397 0 /js/jquery/jquery.boxy.css - -
d:\iislog\W3SVC\ra120921.ibl 801083 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 265 214 396 0 /js/jquery/jquery.boxy.js - -
d:\iislog\W3SVC\ra120921.ibl 801084 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 265 212 382 0 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 801085 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 304 0 312 214 387 0 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 801087 USER-2E87126D0E 830030000 2012-09-21 15:56:29 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 206 0 500 38841 421 0 /js/jquery/jquery-1.4.2.min.js - -
d:\iislog\W3SVC\ra120921.ibl 801092 USER-2E87126D0E 830030000 2012-09-21 15:56:30 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 250 705 296 0 /img/btn_1.gif - -
d:\iislog\W3SVC\ra120921.ibl 801097 USER-2E87126D0E 830030000 2012-09-21 15:56:30 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 812 449 296 0 /img/bg_16.png - -
d:\iislog\W3SVC\ra120921.ibl 801098 USER-2E87126D0E 830030000 2012-09-21 15:56:30 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 828 477 295 0 /img/bg_1.png - -
